0,1
2,45
4,1078
6,18146
8,239803
10,2640055
12,25119048
14,211741156
16,1609749455
18,11185787747
20,71784613478
22,428979657370
24,2403245977101
26,12692015290177
28,63483958940668
30,301945023223712
32,1370289324699850
34,5951330784272754
36,24801180523720908
38,99402130247161660
40,383958223710396600
42,1432008516670401500
44,5165489264210852e3
46,1804871645145474e4
48,6117277323323038e4
50,20137519941215794e4
52,6446235944308584e5
54,2008806587066739e6
56,6100262512532157e6
58,18069888617323879e6
60,5225786307038196e7
62,14767503658484423e7
64,408104705095329e9
66,1103765398715125e9
68,29237329513032954e8
70,7590221759975053e9
72,19324728345806134e9
74,4828232493247195e10
76,11845154738360675e10
78,2855105144990376e11
80,6765082007398673e11
82,15766118172246893e11
84,36157576326026415e11
86,8164133822711515e12
88,18157766652215652e12
90,397973063232127e14
92,8599511783666073e13
94,18327598489286463e13
96,3854116931157877e14
98,800020454700377e15
100,16398237362597582e14
102,3320244256084157e15
104,6643099583790561e15
106,1313847075120852e16
108,25694032804331603e15
110,4970133157599685e16
112,9512222271351139e16
114,18017698562978397e16
116,3378629484188533e17
118,627367339604475e18
120,11538657288304776e17
122,21025608265912114e17
124,37966957932423746e17
126,6795591456534143e18
128,1205895491262169e19
130,2122004642081163e19
132,37036271245971435e18
134,6412676427757512e19
136,1101707748504524e20
138,18784059767589648e19
140,3178972009003065e20
142,5341136553371237e20
144,8910527162451691e20
146,1476272121976232e21
148,24293548994573575e20
150,39713943507363576e20
152,6450396163586718e21
154,10410769817189016e21
156,16699064879631319e21
158,26623930908103717e21
160,4219674558235211e22
162,6649159803466814e22
164,10418092495889933e22
166,1623283001295564e23
168,2515557656555421e23
170,3877539439475575e23
172,59457487432925e25
174,9070481522857127e23
176,13768015296489555e23
178,20795626249543362e23
180,3125889031493051e24
182,46764471450653504e23
184,6963671999659743e24
186,10322340081156215e24
188,15232539359460538e24
190,22379811560199306e24
192,3273898434087188e25
194,4769055450444791e25
196,6918162268613041e25
198,9994756942429971e25
200,14381623266594224e25
202,20612372544809126e25
204,29428077174774362e25
206,41854124792888716e25
208,5930414059230676e26
210,8372001828924956e26
212,11775995474373404e26
214,16505008672655586e26
216,2305201174976542e27
218,3208494939936254e27
220,4450586271241619e27
222,6152898069548475e27
224,8478354367736563e27
226,11644877235560754e27
228,1594304920687711e28
230,217591573945011e29
232,2960517006724606e28
234,40157617419066817e27
236,5430787633297719e28
238,7322701952484787e28
240,9844921349762127e28
242,13197867487113393e28
244,17642646648749148e28
246,2351849883644497e29
248,31264996055240968e28
250,4145020851659472e29
252,5480635091423183e29
254,722747802235739e30
256,950626553088082e30
258,12471410325467491e29
260,16319938706878402e29
262,21302635706074132e29
264,27737942075303877e29
266,36029241535427316e29
268,466863149902739e31
270,6035190448331469e30
272,7783452859545851e30
274,10014892871243626e30
276,1285658090404298e31
278,16467287043820387e30
280,21044953833987675e30
282,26835825896975677e30
284,34145579802249645e30
286,43352863614794055e30
288,5492573321480939e31
290,6944156362811329e31
292,8761112035796033e31
294,110307600461965e33
296,13860159859345086e31
298,173803122502475e33
300,21751197904063185e31
302,27167807944343437e31
304,3386734759616646e32
306,4213782456900233e32
308,5232826871828308e32
310,64860869726085125e31
312,8024536560864777e32
314,9909606756327098e32
316,1221519668399261e33
318,15030043787838102e32
320,18460512989480666e32
322,2263387275332416e33
324,27702136131914387e32
326,33846556177301405e32
328,41282877858237384e32
330,502674629726477e34
332,6110442065572896e33
334,7415389413422541e33
336,8984167455759689e33
338,10867033525015374e33
340,13123210479092916e33
342,15822372516853993e33
344,19046357211751757e33
346,22891134887288708e33
348,2746907022448332e34
350,3291151513882402e34
352,39371776520517304e33
354,470285074260708e35
356,5608957577087941e34
358,6679647053115595e34
360,7942931194908364e34
362,9431253927681179e34
364,11182135722177548e34
366,13238903049538752e34
368,15651512474582274e34
370,18477480169738457e34
372,21782928654569282e34
374,2564376365877772e35
376,3014699517140367e35
378,35392217976444294e34
380,4149326828594443e35
382,4858007446544827e35
384,5680072130278878e35
386,6632374879774454e35
388,773407080446418e36
390,9006899843880286e35
392,10475501215629752e35
394,12167761362863819e35
396,1.4115198355284491e+51
398,1635338588337476e36
400,1892242017395655e36
402,21867433345145368e35
404,25239156908961772e35
406,29094539318675813e35
408,33497421643715715e35
410,3851927563564741e36
412,4424000862225117e36
414,50748839830612e38
416,58145252891921733e35
418,66540029417408e38
420,760563686535751e37
422,868310983223138e37
424,9901598182414698e36
426,11277912702697938e36
428,12830650187461528e36
430,14580356202457592e36
432,16549699565953455e36
434,18763659050613423e36
436,21249722793507006e36
438,24038100880186324e36
440,2716195154147659e37
442,30657621367917067e36
444,345648999063022e38
446,38927288954930235e36
448,43792286818644396e36
450,4921168772096809e37
452,5524189649834656e37
454,619442586201348e38
456,6938540548739103e37
458,7763761486318408e37
460,8677918617704126e37
462,9689483032581472e37
464,10807607346288397e37
466,1204216741267384e38
468,13403805290912356e37
470,14903973370162563e37
472,16554979538867364e37
474,1837003326740266e38
476,2036329245381587e38
478,2254991086251408e38
480,24946085965140717e37
482,27569106971475374e37
484,30437402816239086e37
486,3357058984513465e38
488,369895189206029e39
490,40716321644563385e37
492,4477445537221439e38
494,49188746667699864e37
496,5398543282958319e38
498,5919220109146577e38
500,648382250813319e39
502,7095419810209646e38
504,7757236277607808e38
506,8472653657744186e38
508,9245213275989165e38
510,10078617617164798e38
512,10976731343703307e38
514,11943581697324497e38
516,12983358230333933e38
518,14100411812130004e38
520,15299252856378913e38
522,16584548714471287e38
524,17961120181482e41
526,19433937061781846e38
528,21008112742896504e38
530,22688897728001832e38
532,24481672079821905e38
534,26391936731434437e38
536,28425303622871007e38
538,30587484626142223e38
540,3288427922575754e39
542,3532156092659084e39
544,3790526236646641e39
546,4.0641359116661526e+54
548,43535852160124404e38
550,46594749044038345e38
552,4982404371100036e39
554,5322969502085582e39
556,56817603983825394e38
558,6059358973415885e39
560,6456336428298234e39
562,6873250609827682e39
564,731064325700261e40
566,7769037142831821e39
568,8248933119275437e39
570,8750807074148888e39
572,9275106809902169e39
574,9822248855178396e39
576,10392615221129356e39
578,10986550115421126e39
580,11604356627900685e39
582,12246293402777189e39
584,12912571313141334e39
586,13603350154421213e39
588,1431873537423873e40
590,15058774856760875e39
592,15823455780369968e39
594,16612701567922186e39
596,17426368949425755e39
598,1826424515719735e40
600,1912604527391564e40
602,20011409753967865e39
604,20919902138622018e39
606,21851006985249415e39
608,22804128030716437e39
610,2377858660845331e40
612,2477362033833777e40
614,2578838210760261e40
616,2682193936034356e40
618,27873273711937345e39
620,2894128090379101e40
622,300247711122486e41
624,311224696243347e41
626,32233017891104094e39
628,3335497496799868e40
630,34486819349386594e39
632,3562695120290781e40
634,36773695006754043e39
636,3792530259129613e40
638,39079956583749287e39
640,40235774252765524e39
642,4139081174690491e40
644,4254306871912183e40
646,4369049332633342e40
648,44830987591332566e39
650,45962413111179093e39
652,4708259709452451e40
654,4818933870713995e40
656,4928041570346208e40
658,5035359131884655e40
660,5140662139598909e40
662,5243726171599586e40
664,5344327550373006e40
666,544224410741888e41
668,5537255958628924e40
670,5629146286782075e40
672,5717702127536217e40
674,5802715155067759e40
676,588398246357409e41
678,5961307340645424e40
680,6034500028645934e40
682,6103378470073083e40
684,6167769033048475e40
686,6227507212967857e40
688,6282438306594785e40
690,6332418054773355e40
692,6377313250273685e40
694,6417002307213691e40
696,6451375788883392e40
698,6480336890774142e40
700,6503801876070333e40
702,6521700460832564e40
704,6533976146638544e40
706,6540586498447469e40
708,6541503366008977e40
710,653671304717475e41
712,6526216392086602e40
714,651002884720803e41
716,6488180438855476e40
718,6460715695886452e40
720,6427693511864927e40
722,6389186947050586e40
724,634528297126189e41
726,6296082148590556e40
728,6241698265713399e40
730,6182257905461925e40
732,6117899967991632e40
734,6048775141827261e40
736,5975045327763207e40
738,5896883018370798e40
740,5814470636631244e40
742,5727999836958942e40
744,5637670772491781e40
746,5543691332304161e40
748,5446276352821045e40
750,5345646807259426e40
752,5242028977632167e40
754,5135653613377984e40
756,5026755081152786e40
758,4915570509922751e40
