0,1
1,2500
2,2998801
3,2299163301
4,1266336222426
5,533930175288981
6,179330582846196130
7,4929694486675922e4
8,11309375936816789e6
9,2196977623119262e9
10,36544603385082986e10
11,5250640904218987e13
12,6561133997734897e15
13,7169587633332976e17
14,6880806910795129e19
15,5819621789701969e21
16,4349145476989002e23
17,28775349464440783e24
18,16878841229467333e26
19,8784888339378992e28
20,405837925396773e31
21,16639411529685132e31
22,6051149401025504e33
23,19498291557181207e34
24,55584098403470035e35
25,13989972971524744e37
26,3100804996026295e39
27,6033063874448449e40
28,10264109111180961e41
29,15198068398389885e42
30,194753776656433e45
31,21451138108726974e44
32,20140901528886696e45
33,159567391372849e48
34,10532262578790654e47
35,5698705497258156e48
36,24746223677403716e48
37,8380936732130753e49
38,21266670669055758e49
39,38142666140227987e49
40,443488904913489e51
41,29426607693930766e49
42,9275587857015684e49
43,10712887488485562e48
44,31078150375111107e46
45,12682876932862033e44
46,28926640198250514e40
47,8022832191678082e35
48,17211670549586266e26
49,7684785670514317e12
50,1
