0,1
2,43
4,987
6,15949
8,202614
10,2146662
12,19672862
14,159841410
16,1171958181
18,7857707263
20,48674952535
22,280863566433
24,1519694498620
26,7753218982184
28,37470151119624
30,172219065727656
32,755348247799538
34,3170809749084102
36,12772645323035622
38,49485873158187816
40,184784738407732160
42,666254421006855400
44,2323441087636417500
46,7848817369662411e3
48,2571967701350545e4
50,8186065390892909e4
52,2533677516906224e5
54,7634411729105336e5
56,22418046180817833e5
58,6421546454120302e6
60,17959656860334764e6
62,4908486739786459e7
64,13120280194928943e7
66,3432584394483548e8
68,8796346621254515e8
70,220948903084576e10
72,5443539754449963e9
74,13162847305402133e9
76,31258212795053055e9
78,7294240953708224e10
80,16735667185848194e10
82,37773591868576606e10
84,8391542450023863e11
86,18357795068280757e11
88,3956697292178021e12
90,8405797071757906e12
92,17609664256040616e12
94,36394366070868073e12
96,7423449309482037e13
98,14949839050587638e13
100,29736544906251725e13
102,5844204235541801e14
104,11352531434605495e14
106,21804101517587753e14
108,414192203848345e16
110,7784282611020173e15
112,1447830667814128e16
114,26657785274604367e15
116,4860236066470769e16
118,877673587990634e17
120,15702257431189131e16
122,27838859764945926e16
124,48921977415607574e16
126,8523518379483368e17
128,14726232160768417e17
130,2523563614420722e18
132,4290179421985741e18
134,7237036669626588e18
136,12115817029463435e18
138,20134036059210485e18
140,33217885674083947e18
142,5441896517500434e19
144,8853955026876435e19
146,14308767682301533e19
148,22972689937007347e19
150,3664635086508061e20
152,5809266587956883e20
154,9152588302412787e20
156,1433365630136944e21
158,22316032209371016e20
160,34544474175793735e20
162,5317343835668601e21
164,8139855897964035e21
166,1239350543202284e22
168,18770471993569866e21
170,28281760747763195e21
172,4239680408995264e22
174,6324104811901459e22
176,938743146538556e23
178,13868118144787312e22
180,20391602236131712e22
182,29846065762825813e22
184,4348730366383744e23
186,6308326412241469e23
188,9111244638528648e23
190,13103511976377174e23
192,1876626158304005e24
194,26765818969419032e23
196,3802137130085288e24
198,53796047092352585e23
200,7581904976160302e24
202,10644883466665234e24
204,14889033922218095e24
206,2074831494127728e25
208,28808243779216256e24
210,3985608164588094e25
212,5494672583837664e25
214,7548893772900726e25
216,10335781431989524e25
218,1410410188948354e26
220,19182830157462224e25
222,26005635869658006e25
224,3514242166718167e26
226,47339822141938956e25
228,6357305376241846e26
230,8511210161236997e26
232,1136059616309586e27
234,15118955646834372e26
236,20061904375536886e26
238,26544257874200194e26
240,35021522769816954e26
242,4607687118318763e27
244,6045490616268895e27
246,7910381580985723e27
248,10322786237543708e27
250,13435257108356144e27
252,17440548443240973e27
254,22581594591089003e27
256,291638089455169e29
258,3757020571442524e28
260,4827994701396336e28
262,6189103625527553e28
264,7914801843225292e28
266,10097571209797547e28
268,12852019036423095e28
270,16319845350888332e28
272,20675849862925723e28
274,26135179775285762e28
276,32962055110464555e28
278,41480249376490064e28
280,520856509469512e30
282,6526128534063049e29
284,8159524160838764e29
286,1018020183225865e30
288,12674788737752891e29
290,15748096822031977e29
292,19526681263207622e29
294,24163042228425606e29
296,2984057596491536e30
298,3677939692234996e30
300,4524317023434818e30
302,5554711371767357e30
304,6806735079605348e30
306,832518206534952e31
308,1016329797150516e31
310,12384255949846998e30
312,15062868024758558e30
314,18287565782638266e30
316,22162688340980298e30
318,26811120184700833e30
320,3.2377326549421385e+46
322,3903083961153458e31
324,4697025484281517e31
326,5642780353193762e31
328,6767457469470996e31
330,8102646741513643e31
332,968509631050578e32
334,11557481626186793e31
336,13769277205989215e31
338,16377742954404283e31
340,1944903803132504e32
342,2305947643868107e32
344,2729693974352308e32
346,32262463671351025e31
348,3807201668382279e32
350,44858490096501766e31
352,5277392079079574e32
354,6199196912362828e32
356,7271067623188704e32
358,8515552655714703e32
360,9958284306976612e32
362,1162835443373917e33
364,13558729424795977e32
366,15786707684442036e32
368,18354423034066824e32
370,2130939759438089e33
372,24705147858592767e32
374,28601847804212775e32
376,33067053015570177e32
378,38176489897357344e32
380,4401491414866976e33
382,5067704273328847e33
384,5826856362213019e33
386,6690722759348447e33
388,7672402635240476e33
390,8786446116746444e33
392,10048990611746595e33
394,11477906988710328e33
396,13092955984555245e33
398,1491595518795071e34
400,1697095691291714e34
402,19284437238572736e33
404,21885496444939724e33
406,2480607102115895e34
408,2808115736114617e34
410,3174904719193875e34
412,3585157470176396e34
414,40434375247460206e33
416,4554715542456581e34
418,5124397417737245e34
420,5758353451108872e34
422,6462948524314598e34
424,7245073209656207e34
426,8112175729425716e34
428,9072294666074936e34
430,1013409230757292e35
432,11306888495469532e34
434,12600694825393858e34
436,14026249031351746e34
438,15595049366100352e34
440,17319388770444873e34
442,1921238860433516e35
444,21288031692623606e34
446,23561194418033214e34
448,26047677573895565e34
450,2876423566921832e35
452,31728604359413137e34
454,34959525657104683e34
456,3847677055982215e35
458,42301158714437295e34
460,4645457472315951e35
462,5095998068190394e35
464,5584142453039807e35
466,6112404378338053e35
468,6683406420548661e35
470,7299879298745407e35
472,7964660598033248e35
474,8680692854552148e35
476,9451020958441175e35
478,10278788831965869e35
480,1116723534139754e36
482,12119689402859477e35
484,13139564244622358e35
486,14230350790829465e35
488,15395610134852742e35
490,16638965073903254e35
492,17964090680738824e35
494,1937470389268017e36
496,2087455210338655e36
498,22467400748141068e35
500,2415701987964066e36
502,25947169737468802e35
504,27841585321620462e35
506,29843959987421922e35
508,3195792808723775e36
510,34187046691973244e35
512,3653477643415121e36
514,3900446152242344e36
516,4159930898667785e36
518,4432236722121623e36
520,4717650390310126e36
522,5016438337102524e36
524,5328844355974362e36
526,5655087259301325e36
528,5995358514742366e36
530,634981987067033e37
532,6718600983500765e36
534,7101797060378347e36
536,7499466531489025e36
538,7911628766729527e36
540,8338261852154661e36
542,8779300441903298e36
544,9234633701848403e36
546,970410336127057e37
548,10187501889228476e36
550,1068457081210128e37
552,11194999188950315e36
554,11718422260867936e36
556,12254420290447017e36
558,12802517606707672e36
