0,1
2,7
4,15
6,22
8,47
10,54
12,70
14,94
16,129
18,124
20,178
22,183
24,237
26,238
28,276
30,264
32,379
34,349
36,380
38,400
40,517
42,394
44,542
46,492
48,640
50,557
52,666
54,595
56,776
58,684
60,786
62,718
64,922
66,745
68,917
70,781
72,982
74,826
76,950
78,844
80,1066
82,845
84,936
86,845
88,1066
90,844
92,950
94,826
96,982
98,781
100,917
102,745
104,922
106,718
108,786
110,684
112,776
114,595
116,666
118,557
120,640
122,492
124,542
126,394
128,517
130,400
132,380
134,349
136,379
138,264
140,276
142,238
144,237
146,183
148,178
150,124
152,129
154,94
156,70
158,54
160,47
162,22
164,15
166,7
168,1
