0,1
1,1024
2,491041
3,146679105
4,30626645457
5,4754933730273
6,570076699965873
7,54110750735698450
8,4136163375619184e3
9,25763537417135102e4
10,13182832535568092e6
11,5570089759182181e8
12,1948953231720939e10
13,56516078894440016e10
14,1356713251727217e13
15,26880125745337846e13
16,43731245318322767e14
17,5798826742025809e16
18,6203050922589938e17
19,5278522355384573e18
20,350578515025359e20
21,17698592313401083e19
22,65388472949347235e19
23,16702845320694554e20
24,26988667851717134e20
25,23935290945119133e20
26,9327212364174112e20
27,1135268781575254e20
28,24953573185343674e17
29,3759180275300446e15
30,6183265315569798e10
31,212336130412243100
32,1
