0,1
1,841
2,328861
3,79490741
4,13319151176
5,1644397829384
6,155228816648544
7,11475430101232224
8,675007128155925100
9,31925927141978857e3
10,12220558915842471e5
11,3798236956804463e7
12,9590642295461784e8
13,19633107355949072e9
14,3243010022150827e11
15,42892038713301566e11
16,4491275571241256e13
17,3664401570649834e14
18,22779008479050462e14
19,10447178628714723e15
20,33700117351593716e15
21,7097158276562335e16
22,8651137145586328e16
23,5024106787703822e16
24,10236819433951394e15
25,4490442436198629e14
26,17900365829989395e11
27,122238896672891e9
28,3814986502092303
29,1
