0,1
2,16
4,105
6,394
8,1094
10,2718
12,5932
14,11386
16,20919
18,36088
20,58550
22,92370
24,141287
26,207594
28,299968
30,423200
32,583307
34,790886
36,1059144
38,1387862
40,1810503
42,2322882
44,2950929
46,3706526
48,4639185
50,5703580
52,7016065
54,8528040
56,10322501
58,12367396
60,14816218
62,17516144
64,20760761
66,24328846
68,28502897
70,33097816
72,38539890
74,44291728
76,51133636
78,58448908
80,66943579
82,75947786
84,86533849
86,97495574
88,110439277
90,123837572
92,139338234
94,155458490
96,174321561
98,193312268
100,215663251
102,238437406
104,264774864
106,291366906
108,322476988
110,353377632
112,389761762
114,425846044
116,467613567
118,509285210
120,558100725
122,605340660
124,661169323
126,715781622
128,779374750
130,841027234
132,913762453
134,983285646
136,1065829955
138,1144447942
140,1236715960
142,1325060242
144,1429998461
146,1527622508
148,1644564876
150,1754484392
152,1884766212
154,2006174210
156,2151527535
158,2285389626
160,2447054206
162,2594986588
164,2772272448
166,2935278572
168,3132647346
170,3309478176
172,3525472196
174,3720868734
176,3957621599
178,4169368162
180,4428587363
182,4658777596
184,4942973400
186,5192608774
188,5499617063
190,5771096752
192,6107170412
194,6397989304
196,6760982311
198,7077104524
200,7470269089
202,7808779892
204,8233162690
206,8597177228
208,9057024717
210,9446117930
212,9937627688
214,10357057514
216,10888277817
218,11332714732
220,11900796777
222,12377951444
224,12988860573
226,13495020976
228,14145488657
230,14686055206
232,15385179027
234,15956217056
236,16698110916
238,17308756674
240,18101937042
242,18744222128
244,19587157638
246,20269385900
248,21168878164
250,21887634858
252,22836199253
254,23600472462
256,24614029078
258,25410936608
260,26480359033
262,27328642696
264,28462188437
266,29350100108
268,30546642219
270,31480042802
272,32752072587
274,33731127104
276,35059305145
278,36095650734
280,37508793482
282,38578055976
284,40063976352
286,41197901598
288,42758415360
290,43939399378
292,45579961128
294,46812199726
296,48549428701
298,49834583856
300,51633889864
302,52991055054
304,54899746633
306,56285122112
308,58283153259
310,59748333912
312,61830324685
314,63354635104
316,65535528845
318,67107375980
320,69410850189
322,71044729746
324,73413765274
326,75136441464
328,77638470877
330,79378775050
332,81991313209
334,83830793112
336,86533742136
338,88437859908
340,91258820671
342,93206362468
344,96182531917
346,98199464834
348,101233034631
350,103358574262
352,106556042381
354,108682175678
356,112011385568
358,114251557650
360,117670526855
362,119986759222
364,123550821630
366,125894850308
368,129642704897
370,132064678874
372,135857507668
374,138412566978
376,142399270412
378,144923065326
380,149065617100
382,151722433944
384,155954369365
386,158694864044
388,163086558502
390,165833874108
392,170447099012
394,173283185742
396,177917753163
398,180903900628
400,185768340297
402,188679738670
404,193730810553
406,196797323884
408,201912453585
410,205072457022
412,210371180394
414,213511886848
416,219068297971
418,222294916920
420,227838786715
422,231240948410
424,237057331443
426,240331329510
428,246351666492
430,249797936800
432,255859380926
434,259416687788
436,265679099377
438,269161882928
440,275725302781
442,279303374910
444,285812803864
446,289588472664
448,296400137942
450,299977271742
452,307016343461
454,310800728148
456,317839881711
458,321732166094
460,328995943953
462,332759640430
464,340375829832
466,344229305954
468,351719131958
470,355803705538
472,363628810987
