0,1
2,38
4,777
6,11244
8,128419
10,1226846
12,10161959
14,74764168
16,497121432
18,3026344504
20,17038234992
22,89423643128
24,440376342888
26,2045863407304
28,9006917403752
30,37722353283320
32,150796356757306
34,577050832192884
36,2119238219197306
38,7486445427329520
40,25490996786365528
42,83813210550483340
44,266550494806575300
46,821208181435677e3
48,2454407509945558500
50,7125697212756742e3
52,20119807603601945e3
54,5531339510117569e4
56,14822143394210113e4
58,38752825750967806e4
60,9895118321040886e5
62,2469766393506348e6
64,6030876212997269e6
66,14419458604201346e6
68,3378307297347114e7
70,776163271496205e8
72,17499201578497725e7
74,38742556207894317e7
76,8428374409937589e8
78,18028229546069617e8
80,3793782424034912e9
82,7858631504707344e9
84,1603285608660609e10
86,3223207972129043e10
88,63884189098777745e9
90,12489090892844908e10
92,2409330785827788e11
94,45885705516043015e10
96,8630835181779472e11
98,16039614155248456e11
100,294621565220975e13
102,5350833563712851e12
104,9612020629761259e12
106,1708393597900544e13
108,3005236994529217e13
110,5233820685325628e13
112,9026814983681611e13
114,15422218966167598e13
116,2610789561301303e14
118,4380471647400178e14
120,728619362788573e15
122,12017494067022896e14
124,19658889057716914e14
126,31902922895229127e14
128,5137115571858838e15
130,8209429171706619e15
132,13022531152691567e15
134,205091444834711e17
136,3207356373078945e16
138,49816059151813235e15
140,768574872067462e17
142,11780594502897661e16
144,17942356581006548e16
146,27157366031176683e16
148,40855830009146745e16
150,610996625075237e18
152,908447894719734e18
154,13430547728927736e17
156,19745768973927892e17
158,2887309252675678e18
160,4199542873061087e18
162,6076437830601375e18
164,8747453945633618e18
166,12529840208144256e18
168,17860140634701862e18
170,2533625828954937e19
172,3577336254692253e19
174,5027786659180228e19
176,7034489044993384e19
178,9798611739788793e19
180,1358968183451712e20
182,1876731435593201e20
184,2580936643092863e20
186,3534827078593126e20
188,48217740928433234e19
190,6551257691957007e20
192,8866495535946664e20
194,11954138286360622e20
196,16056545554393255e20
198,21487272845577675e20
200,28650539418364824e20
202,3806561390899137e21
204,50397253582927685e20
206,6649356936810769e21
208,8743296839936467e21
210,11458215524722582e21
212,14966755988039531e21
214,19486301285592138e21
216,2528970156083343e22
218,32718356580232338e21
220,4219812058954422e22
222,5425857787347468e22
224,6955633107343628e22
226,8890305137498157e22
228,11329916170315528e22
230,14397416242470246e22
232,18243476557559025e22
234,2305221796560266e23
236,29048008463957613e22
238,3650350571806123e23
240,45749145143147755e22
242,571843012079695e24
244,712903795892368e24
246,8864613059936156e23
248,10994551025156053e23
250,13601845423910757e23
252,16785497239432623e23
254,20663301642919255e23
256,25375062249347617e23
258,3108628814914894e24
260,3799243449825236e24
262,4632375314098228e24
264,5635082576172197e24
266,6839085817349761e24
268,8281482075791403e24
270,10005552638924728e24
272,120616743738927e26
274,1450834500663194e25
276,1741333340036237e25
278,20854966451084811e24
280,2492356479999125e25
282,29723040018681483e24
284,3537266639579919e25
286,42009040727467657e24
288,4978824381613979e25
290,5888821738699427e25
292,6951137019471166e25
294,8188742672557464e25
296,962765316535797e26
298,1129726223496184e26
300,13230708111753112e25
302,1546526773444656e26
304,18042780869032167e25
306,21010104817779115e25
308,24419600250829843e25
310,2832964837238057e26
312,32805199432562146e25
314,3791835216335589e26
316,4374896347441737e26
318,5038528717981845e26
320,5792464025642036e26
322,6647409441535654e26
324,761511904946847e27
326,8708467228194929e26
328,994152361380389e27
330,11329629168322323e26
332,1288947286632478e27
334,14639168375205887e26
336,16598330108163372e26
338,1878814786251761e27
340,2123145928837146e27
342,2395281922878662e27
344,26978565049223708e26
346,30336876822808515e26
348,34057831378791604e26
350,38173448909193046e26
352,4271773105964544e27
354,4772668903752022e27
356,53238360625324475e26
358,5929281448678905e27
360,6593214067494251e27
362,7320042560624568e27
364,811437105083388e28
366,8980993150861653e27
368,9924884056574772e27
370,10951190534237275e27
372,12065218753193015e27
374,13272419769475962e27
376,14578372656418459e27
378,15988765085239043e27
380,1750937141236682e28
382,19146028074205968e27
384,20904606424839436e27
386,22790982813133174e27
388,24811006133727163e27
390,2697046263872932e28
392,29275038366374406e27
394,31730278953763693e27
396,3434154733693411e28
398,3711397907000842e28
400,4005243594157481e28
402,43161457561419897e27
404,4644521180238827e28
406,4990744367932312e28
408,5355142379199313e28
410,5737989578013814e28
412,6139502419995307e28
414,6559834208051245e28
416,6999069989974878e28
418,7457221497783137e28
420,7934222341339537e28
422,8429923321364944e28
424,8944088119504165e28
426,9476389185253837e28
428,10026404130674262e28
430,10593612394536389e28
432,11177392549742392e28
434,11777019942651826e28
436,12391665112641884e28
438,1302039258979194e29
440,1366216060814559e29
442,14315821220818339e28
444,14980121460870266e28
446,15653704899264302e28
448,16335114370870799e28
450,170227950575224e30
452,1771509885200392e29
454,18410288997853604e28
456,19106546111791497e28
458,19801974354932784e28
460,20494609077314665e28
462,2118242443276264e29
464,2186334254949387e29
466,22535242437585814e28
468,23195970528148263e28
470,23843350659866766e28
472,24475195771827238e28
474,25089318694727806e28
476,25683544730541845e28
478,26255722921926304e28
480,26803739205550103e28
482,2732552779061849e29
484,27819084540391543e28
486,28282478056306883e28
488,28713862923331408e28
490,2911149007989602e29
492,2947371955381699e29
494,29799029697669903e28
496,30086029055086866e28
498,30333464050032975e28
500,3054022965307347e29
502,3070537514607143e29
504,30828113294860353e28
506,30907823859607243e28
508,30944061042514785e28
510,3093655446490293e29
512,30885214733764067e28
514,307901316828412e30
516,3065157797143357e29
518,3047000447196886e29
520,30246041909043726e28
522,29980493345819324e28
524,29674333968716307e28
526,29328700720490846e28
528,2.8944890406022062e+44
530,28524346612431283e28
532,2806865640729696e29
534,2757953473880313e29
536,27058820084338748e28
538,2650845660602806e29
540,2593048913842206e29
542,25327043444113782e28
544,2470032099567885e29
546,2405257767490976e29
548,23386118851876243e28
550,22703276918840474e28
552,2200640712959986e29
554,21297864386046793e28
556,2058000032387561e29
558,1985513969487204e29
560,191255791863268e30
562,18393563751932936e28
564,1766128752973441e29
566,16930870467915225e28
568,1620436169534025e29
570,15483716637707032e28
572,14770803166591725e28
574,1406737939900669e29
576,13375102755477205e28
578,12695508619571862e28
580,12030022424150635e28
582,11379939139479016e28
584,10746438483326893e28
586,1013056522916994e29
588,9533247383400837e28
590,895527732181243e29
592,8397332808189449e28
594,7859958711603346e28
596,7343590762371056e28
598,6848537693731741e28
600,6375007335839216e28
602,5923089100266591e28
604,5492782119549901e28
606,5083977704710508e28
608,4696489327473224e28
610,43300348582630676e27
612,39842678464064677e27
614,3658759499307594e28
616,3353030924481656e28
618,30665344563782613e27
620,2798686690841465e28
622,25488490487120046e27
624,23163610152167014e27
626,2100520055384125e28
628,19006147766236091e27
630,17159038672717207e27
632,15456491405502756e27
634,13890935275655365e27
636,124549344593914e29
638,11140961619811785e27
640,994171324969046e28
642,884987432840852e28
644,7858426575532922e27
646,6960406090355265e27
648,6149199219247235e27
650,54182981848568106e26
652,47615840897595957e26
654,4173078203612908e27
656,3647215066418708e27
658,31785921320182966e26
660,27622278484584898e26
662,23933158852879836e26
664,20674685332233403e26
666,1780472763483277e27
668,15285230328537032e26
670,13079822137778723e26
672,111559836959641e28
674,9482770531281222e26
676,803283038640363e27
678,678020109582532e27
680,57022278048239595e25
682,4777459489657574e26
684,3987406759429566e26
686,33146035946987612e25
688,274421564269824e27
690,2262215838449613e26
692,18568969789904444e25
694,15171774553410673e25
696,12339605159854606e25
698,9986243042907337e25
700,8042424245597756e25
702,6441961573683764e25
704,5133113573380803e25
706,4066037816096767e25
708,3202703746311071e25
710,25062029227242725e24
712,19493439778100505e24
714,15051063363681064e24
716,11545204882890652e24
