0,1
1,1444
2,987013
3,425109725
4,129569982764
5,29755149406217
6,5352398168059944
7,774072968810737900
8,9167128959507017e4
9,9009100539768683e6
10,7419491022610866e8
11,5157404125228337e10
12,3041585149075388e12
13,15272917078554815e13
14,6543967641747899e15
15,23948159111744038e16
16,7484082882081025e18
17,1994740184393767e20
18,4523491792830115e21
19,8696379768714026e22
20,14103777851577224e23
21,19170770708402478e24
22,21656942169416175e25
23,20114152120238758e26
24,15144342379661723e27
25,90740403024506e30
26,42196754259647674e28
27,1470473599437368e30
28,3648242310113549e30
29,5961080345617276e30
30,5685687190804415e30
31,2633185174534221e30
32,4502390680139857e29
33,1877623801772828e28
34,971898065706583e26
35,19374962426023058e21
36,17261552757783784e15
37,6804253717299758e5
38,1
